selected_skills_count,total_questions,total_correct,accuracy_pct,avg_time_sec,overall_score,math_score,logic_score,aptitude_score,problem_score,target_score
4,20,12,60.0,31.66,60.75,47.0,82.4,80.3,61.8,61.6
4,20,16,80.0,31.11,79.75,86.0,68.0,75.0,84.0,79.4
4,20,11,55.0,45.25,55.0,47.0,50.6,55.6,53.6,57.0
4,20,12,60.0,32.56,58.75,51.0,57.8,70.5,59.45,60.0
4,20,15,75.0,33.92,73.5,64.0,81.0,80.5,74.4,74.4
4,20,15,75.0,36.48,74.5,76.0,60.4,63.8,79.0,75.2
4,20,13,65.0,40.19,66.25,50.0,68.8,55.4,76.2,68.6
4,20,13,65.0,37.75,65.0,71.0,52.2,55.8,72.5,67.6
4,20,13,65.0,36.74,67.25,60.0,57.6,51.8,81.1,69.4
4,20,14,70.0,28.51,67.75,83.0,51.8,52.4,84.9,69.8
4,20,14,70.0,39.62,67.5,85.0,50.4,46.6,78.65,69.6
4,20,10,50.0,46.94,51.25,30.0,53.6,61.6,44.5,54.0
4,20,16,80.0,22.66,80.75,85.0,77.6,72.7,96.1,82.6
4,20,15,75.0,32.69,76.25,61.0,88.4,85.1,77.2,76.6
4,20,15,75.0,27.69,76.25,91.0,77.6,85.9,74.4,76.6
4,20,14,70.0,39.06,68.75,66.0,72.6,66.9,71.4,70.6
4,20,16,80.0,31.56,78.75,85.0,86.0,86.1,78.7,78.6
4,20,12,60.0,39.44,61.25,58.0,51.2,46.6,74.2,62.0
4,20,14,70.0,39.62,67.5,27.0,88.6,87.2,59.3,69.6
4,20,13,65.0,39.74,67.25,59.0,66.2,66.9,67.55,69.4
4,20,13,65.0,33.65,63.0,51.0,49.8,62.9,65.85,66.0
4,20,13,65.0,30.76,62.75,58.0,43.0,45.2,81.35,65.8
4,20,13,65.0,41.65,63.0,51.0,69.0,84.2,48.3,66.0
4,20,16,80.0,25.32,81.5,72.0,83.2,85.2,85.4,83.2
4,20,13,65.0,38.65,63.0,27.0,76.2,72.4,64.6,66.0
4,20,15,75.0,36.02,75.5,78.0,62.0,73.4,73.3,76.0
4,20,16,80.0,33.32,81.5,91.0,74.8,73.9,85.3,83.2
4,20,12,60.0,42.66,60.75,67.0,38.2,45.4,66.4,61.6
4,20,13,65.0,41.31,63.75,43.0,69.8,81.8,51.9,66.6
4,20,17,85.0,29.31,83.75,92.0,84.2,80.3,90.3,85.0
4,20,12,60.0,42.33,61.5,65.0,66.4,53.8,68.85,62.2
4,20,14,70.0,26.38,72.5,83.0,66.2,77.9,76.05,73.6
4,20,16,80.0,30.77,80.5,59.0,96.2,90.9,81.45,82.4
4,20,15,75.0,37.04,73.25,100.0,64.6,73.2,69.85,74.2
4,20,12,60.0,35.9,58.0,76.0,50.4,58.3,60.95,59.4
4,20,10,50.0,43.71,51.75,30.0,50.0,49.6,57.8,54.4
4,20,15,75.0,33.81,73.75,70.0,65.2,81.5,69.35,74.6
4,20,14,70.0,34.6,72.0,61.0,69.8,82.9,67.15,73.2
4,20,15,75.0,32.69,76.25,65.0,77.8,89.3,70.75,76.6
4,20,14,70.0,34.6,72.0,84.0,58.8,66.4,76.3,73.2
4,20,14,70.0,26.71,71.75,96.0,59.2,55.4,90.3,73.0
4,20,14,70.0,35.72,69.5,58.0,68.2,66.7,75.8,71.2
4,20,14,70.0,30.95,69.0,92.0,63.4,61.2,78.75,70.8
4,20,15,75.0,35.24,77.25,57.0,73.2,68.3,84.0,77.4
4,20,15,75.0,36.59,74.25,83.0,66.8,95.7,54.8,75.0
4,20,13,65.0,29.52,65.5,65.0,59.2,75.9,65.5,68.0
4,20,13,65.0,37.97,64.5,69.0,66.2,57.2,74.6,67.2
4,20,17,85.0,28.19,86.25,100.0,75.8,83.8,88.75,87.0
4,20,15,75.0,24.8,76.0,27.0,94.0,89.1,82.5,76.4
4,20,12,60.0,41.01,57.75,38.0,67.6,59.9,63.55,59.2
4,20,13,65.0,41.2,64.0,45.0,74.4,80.6,54.45,66.8
4,20,15,75.0,33.92,73.5,80.0,68.8,68.7,79.75,74.4
4,20,10,50.0,39.05,51.0,45.0,38.6,53.6,51.7,53.8
4,20,12,60.0,31.44,61.25,76.0,50.8,50.0,76.7,62.0
4,20,11,55.0,34.36,54.75,45.0,49.8,58.2,61.0,56.8
4,20,13,65.0,39.74,67.25,77.0,69.0,62.8,70.9,69.4
4,20,17,85.0,31.98,84.5,93.0,79.0,71.2,93.2,85.6
4,20,11,55.0,45.7,54.0,58.0,43.4,39.5,62.4,56.2
4,20,15,75.0,33.25,75.0,78.0,59.0,60.6,85.85,75.6
4,20,14,70.0,35.84,69.25,48.0,80.8,93.1,58.35,71.0
4,20,14,70.0,38.39,70.25,51.0,60.4,59.4,76.85,71.8
4,20,13,65.0,29.86,64.75,27.0,77.4,75.3,71.35,67.4
4,20,14,70.0,36.06,68.75,42.0,74.6,91.3,57.5,70.6
4,20,12,60.0,31.21,61.75,52.0,56.2,44.4,84.35,62.4
4,20,12,60.0,32.11,59.75,76.0,44.4,42.8,78.3,60.8
4,20,14,70.0,38.39,70.25,47.0,66.2,74.1,66.95,71.8
4,20,15,75.0,25.92,73.5,61.0,77.8,82.1,78.35,74.4
4,20,14,70.0,29.71,71.75,66.0,60.6,72.7,74.1,73.0
4,20,16,80.0,22.44,81.25,46.0,91.8,97.3,82.8,83.0
4,20,17,85.0,29.09,84.25,80.0,86.0,90.8,83.7,85.4
4,20,15,75.0,25.92,73.5,58.0,72.2,83.8,75.55,74.4
4,20,13,65.0,38.76,62.75,60.0,50.4,67.1,59.95,65.8
4,20,14,70.0,27.72,69.5,78.0,80.6,82.0,72.35,71.2
4,20,8,40.0,49.9,38.0,54.0,32.0,32.6,44.0,40.4
4,20,16,80.0,30.77,80.5,73.0,80.4,90.9,76.5,82.4
4,20,15,75.0,34.15,73.0,67.0,63.2,60.9,84.1,74.0
4,20,14,70.0,38.84,69.25,40.0,84.6,71.4,72.95,71.0
4,20,17,85.0,28.75,85.0,77.0,97.6,87.3,91.0,86.0
4,20,13,65.0,29.86,64.75,27.0,87.2,82.4,68.45,67.4
4,20,14,70.0,30.95,69.0,44.0,80.4,92.6,60.4,70.8
4,20,14,70.0,35.61,69.75,69.0,70.6,70.4,73.5,71.4
4,20,12,60.0,39.1,62.0,27.0,86.8,81.1,59.1,62.6
4,20,12,60.0,38.99,62.25,79.0,43.6,54.0,66.95,62.8
4,20,10,50.0,39.39,50.25,53.0,37.4,47.8,54.5,53.2
4,20,19,95.0,24.48,94.5,79.0,99.6,100.0,96.15,93.6
4,20,14,70.0,35.27,70.5,100.0,56.0,70.4,69.4,72.0
4,20,13,65.0,40.52,65.5,64.0,67.0,67.8,64.15,68.0
4,20,13,65.0,29.52,65.5,51.0,79.8,87.6,62.5,68.0
4,20,11,55.0,42.47,54.5,46.0,57.0,52.2,61.35,56.6
4,20,11,55.0,37.81,53.75,65.0,51.6,47.1,64.0,56.0
4,20,16,80.0,31.45,79.0,90.0,59.4,61.5,91.0,78.8
4,20,12,60.0,39.44,61.25,63.0,48.0,64.5,58.9,62.0
4,20,13,65.0,37.52,65.5,100.0,61.2,50.3,79.05,68.0
4,20,15,75.0,34.04,73.25,47.0,73.8,83.9,69.95,74.2
4,20,18,90.0,27.62,87.5,100.0,77.2,90.2,86.0,88.0
4,20,13,65.0,41.54,63.25,60.0,52.6,63.5,60.2,66.2
4,20,11,55.0,41.69,56.25,86.0,34.6,45.5,61.6,58.0
4,20,13,65.0,29.3,66.0,67.0,63.2,64.4,76.45,68.4
4,20,13,65.0,29.08,66.5,82.0,54.0,57.2,79.8,68.8
4,20,12,60.0,39.44,61.25,69.0,56.6,62.2,62.9,62.0
4,20,12,60.0,39.33,61.5,65.0,58.6,62.2,64.0,62.2
4,20,13,65.0,28.96,66.75,83.0,57.8,55.2,82.8,69.0
4,20,12,60.0,36.01,57.75,57.0,45.8,64.6,55.0,59.2
4,20,12,60.0,41.12,57.5,32.0,46.8,56.6,60.2,59.0
4,20,13,65.0,36.74,67.25,28.0,77.4,78.0,67.05,69.4
4,20,10,50.0,47.95,49.0,27.0,43.6,52.0,45.95,49.2
4,20,14,70.0,30.5,70.0,70.0,59.0,62.1,79.2,71.6
4,20,15,75.0,33.81,73.75,47.0,79.6,82.7,73.3,74.6
4,20,13,65.0,30.31,63.75,68.0,61.8,63.3,73.4,66.6
4,20,16,80.0,26.79,78.25,40.0,88.4,90.4,78.9,78.2
4,20,14,70.0,36.17,68.5,56.0,77.2,82.3,64.45,70.4
4,20,12,60.0,42.44,61.25,76.0,53.6,66.6,54.3,62.0
4,20,16,80.0,31.67,78.5,78.0,72.4,81.1,78.75,78.4
4,20,14,70.0,27.05,71.0,67.0,88.8,83.5,76.2,72.4
4,20,15,75.0,33.81,73.75,72.0,68.6,63.9,84.2,74.6
4,20,16,80.0,30.55,81.0,51.0,89.8,95.3,77.25,82.8
4,20,16,80.0,23.45,79.0,69.0,88.4,92.8,81.05,78.8
4,20,13,65.0,38.42,63.5,27.0,69.2,68.9,66.2,66.4
4,20,16,80.0,34.9,78.0,62.0,92.4,90.7,72.55,78.0
4,20,17,85.0,23.07,86.5,89.0,90.8,94.0,87.65,87.2
4,20,15,75.0,24.24,77.25,75.0,75.6,83.2,82.15,77.4
4,20,13,65.0,40.86,64.75,72.0,58.2,52.4,72.45,67.4
4,20,14,70.0,28.4,68.0,79.0,76.4,66.9,80.8,70.0
4,20,14,70.0,36.51,67.75,48.0,69.8,80.0,63.35,69.8
4,20,12,60.0,39.33,61.5,66.0,47.8,63.2,60.15,62.2
4,20,14,70.0,35.39,70.25,57.0,73.0,72.8,73.5,71.8
4,20,15,75.0,36.7,74.0,93.0,69.4,69.2,75.8,74.8
4,20,14,70.0,28.06,68.75,70.0,67.8,67.6,79.35,70.6
4,20,11,55.0,34.7,54.0,65.0,39.4,43.8,67.6,56.2
4,20,13,65.0,28.85,67.0,55.0,75.6,76.9,72.0,69.2
4,20,13,65.0,32.08,66.5,82.0,70.2,66.3,73.1,68.8
4,20,13,65.0,33.09,64.25,61.0,72.2,70.1,67.95,67.0
4,20,16,80.0,22.77,80.5,72.0,76.4,85.7,85.55,82.4
4,20,15,75.0,25.36,74.75,55.0,68.8,69.2,88.25,75.4
4,20,13,65.0,29.64,65.25,31.0,69.8,68.5,75.25,67.8
4,20,15,75.0,25.81,73.75,65.0,81.8,74.8,85.5,74.6
4,20,14,70.0,35.72,69.5,65.0,77.0,73.3,72.75,71.2
4,20,13,65.0,37.52,65.5,65.0,47.4,60.1,68.75,68.0
4,20,14,70.0,27.95,69.0,80.0,58.2,50.0,90.65,70.8
4,20,13,65.0,40.86,64.75,59.0,62.2,68.6,61.2,67.4
4,20,14,70.0,31.51,67.75,45.0,62.8,63.2,76.85,69.8
4,20,14,70.0,36.51,67.75,42.0,71.2,73.1,69.45,69.8
4,20,14,70.0,30.84,69.25,79.0,63.4,82.4,62.8,71.0
4,20,13,65.0,41.76,62.75,27.0,78.8,71.0,62.05,65.8
4,20,13,65.0,36.85,67.0,65.0,63.0,68.9,68.45,69.2
4,20,13,65.0,39.74,67.25,53.0,61.0,81.1,55.05,69.4
4,20,14,70.0,36.62,67.5,76.0,55.4,66.8,68.35,69.6
4,20,14,70.0,35.27,70.5,72.0,62.8,77.1,67.05,72.0
4,20,14,70.0,27.5,70.0,61.0,65.0,67.1,81.25,71.6
4,20,16,80.0,23.79,78.25,73.0,84.2,82.8,86.5,78.2
4,20,12,60.0,39.89,60.25,100.0,44.6,57.3,60.7,61.2
4,20,16,80.0,26.67,78.5,78.0,72.2,68.5,90.7,78.4
4,20,14,70.0,30.61,69.75,55.0,83.2,72.8,77.65,71.4
4,20,16,80.0,22.32,81.5,100.0,89.6,85.6,89.8,83.2
4,20,15,75.0,28.7,74.0,93.0,73.6,63.5,87.5,74.8
4,20,14,70.0,29.71,71.75,63.0,80.2,86.1,69.05,73.0
4,20,14,70.0,27.61,69.75,48.0,82.4,85.7,71.45,71.4
4,20,14,70.0,36.17,68.5,70.0,70.2,74.0,68.55,70.4
4,20,11,55.0,34.14,55.25,57.0,50.8,57.0,62.55,57.2
4,20,14,70.0,36.51,67.75,75.0,64.6,52.0,83.1,69.8
4,20,12,60.0,39.55,61.0,86.0,48.8,43.1,74.85,61.8
4,20,16,80.0,29.99,82.25,100.0,71.2,81.6,83.0,83.8
4,20,16,80.0,32.12,77.5,49.0,90.0,95.8,71.55,77.6
4,20,15,75.0,33.81,73.75,69.0,71.6,75.3,76.1,74.6
4,20,14,70.0,38.61,69.75,48.0,76.6,72.2,70.55,71.4
4,20,13,65.0,28.74,67.25,28.0,81.0,77.0,74.85,69.4
4,20,16,80.0,22.1,82.0,74.0,72.8,69.2,99.9,83.6
4,20,16,80.0,22.21,81.75,49.0,92.6,94.7,85.75,83.4
4,20,14,70.0,35.05,71.0,45.0,80.8,74.0,76.35,72.4
4,20,16,80.0,22.89,80.25,54.0,85.6,95.8,80.4,82.2
4,20,15,75.0,35.91,75.75,92.0,69.8,66.2,81.05,76.2
4,20,14,70.0,35.84,69.25,41.0,90.8,87.7,65.7,71.0
4,20,15,75.0,28.02,75.5,93.0,72.0,76.7,78.9,76.0
4,20,15,75.0,37.04,73.25,73.0,61.6,77.6,66.55,74.2
4,20,12,60.0,34.1,62.0,67.0,54.4,69.6,59.65,62.6
4,20,16,80.0,32.12,77.5,71.0,78.6,71.4,86.9,77.6
4,20,15,75.0,25.48,74.5,92.0,66.4,51.1,100.0,75.2
4,20,15,75.0,34.26,72.75,59.0,71.6,72.0,77.55,73.8
4,20,15,75.0,24.91,75.75,89.0,80.2,76.3,86.05,76.2
4,20,16,80.0,32.01,77.75,86.0,73.0,78.2,79.75,77.8
4,20,12,60.0,41.01,57.75,35.0,65.0,78.9,47.85,59.2
4,20,15,75.0,35.24,77.25,71.0,73.4,76.7,76.85,77.4
4,20,14,70.0,29.38,72.5,47.0,86.0,91.7,68.0,73.6
4,20,15,75.0,35.24,77.25,88.0,78.8,78.6,76.2,77.4
4,20,14,70.0,31.17,68.5,27.0,95.6,87.4,68.65,70.4
4,20,14,70.0,36.29,68.25,61.0,64.4,68.0,71.65,70.2
4,20,12,60.0,42.55,61.0,60.0,51.0,56.9,61.5,61.8
4,20,13,65.0,37.75,65.0,52.0,76.8,74.5,65.25,67.6
4,20,13,65.0,40.3,66.0,51.0,73.6,81.8,56.15,68.4
4,20,13,65.0,40.52,65.5,70.0,55.4,61.1,66.0,68.0
4,20,15,75.0,24.46,76.75,63.0,78.0,75.9,88.3,77.0
4,20,14,70.0,35.61,69.75,71.0,63.0,65.3,75.35,71.4
4,20,12,60.0,38.88,62.5,32.0,68.6,67.5,65.4,65.6
4,20,11,55.0,41.46,56.75,65.0,52.8,49.8,64.85,58.4
4,20,13,65.0,37.75,65.0,59.0,64.4,59.6,73.35,67.6
4,20,14,70.0,34.49,72.25,59.0,68.0,70.7,76.8,73.4
4,20,13,65.0,29.97,64.5,86.0,36.0,45.0,81.2,67.2
4,20,14,70.0,27.05,71.0,63.0,72.4,80.0,74.55,72.4
4,20,15,75.0,26.26,72.75,83.0,67.8,80.4,74.9,73.8
4,20,17,85.0,29.65,83.0,70.0,85.8,81.4,89.55,84.4
4,20,13,65.0,38.76,62.75,27.0,78.6,75.4,62.5,65.8
4,20,10,50.0,36.95,49.0,51.0,50.0,51.9,56.9,49.2
4,20,13,65.0,29.52,65.5,65.0,64.6,71.0,70.9,68.0
4,20,14,70.0,34.38,72.5,27.0,100.0,88.9,72.9,73.6
4,20,14,70.0,35.5,70.0,80.0,59.2,66.6,73.3,71.6
4,20,12,60.0,40.45,59.0,33.0,51.4,60.6,60.6,60.2
4,20,14,70.0,37.6,72.0,77.0,70.6,79.2,65.7,73.2
4,20,16,80.0,22.21,81.75,60.0,82.8,86.0,89.5,83.4
4,20,15,75.0,34.26,72.75,44.0,77.6,92.4,63.6,73.8
4,20,10,50.0,35.83,51.5,44.0,55.2,42.9,69.65,54.2
4,20,12,60.0,31.66,60.75,44.0,68.4,69.6,66.5,61.6
4,20,16,80.0,34.79,78.25,76.0,72.6,73.6,80.45,78.2
4,20,13,65.0,40.86,64.75,70.0,57.4,57.0,68.65,67.4
4,20,12,60.0,41.88,62.5,32.0,57.8,67.1,58.7,65.6
4,20,12,60.0,42.44,61.25,71.0,40.0,46.0,67.05,62.0
4,20,14,70.0,36.29,68.25,79.0,54.8,54.5,79.0,70.2
4,20,13,65.0,37.64,65.25,44.0,58.2,69.9,64.4,67.8
4,20,14,70.0,34.38,72.5,85.0,62.6,74.9,71.35,73.6
4,20,11,55.0,34.47,54.5,34.0,47.0,53.1,64.3,56.6
4,20,13,65.0,36.85,67.0,28.0,72.2,64.6,75.85,69.2
4,20,17,85.0,29.65,83.0,69.0,97.0,86.9,88.35,84.4
4,20,13,65.0,38.65,63.0,66.0,52.8,43.4,79.6,66.0
4,20,15,75.0,36.59,74.25,58.0,76.0,65.7,82.15,85.8
4,20,14,70.0,27.27,70.5,82.0,62.6,73.4,75.55,72.4
4,20,12,60.0,43.62,58.62,45.0,65.2,86.15,39.12,59.2
4,20,14,70.0,37.94,71.25,74.0,67.6,70.4,70.8,72.6
4,20,14,70.0,28.51,67.75,58.0,65.2,57.5,85.55,69.8
4,20,14,70.0,36.17,68.5,75.0,66.0,59.5,78.7,70.4
4,20,13,65.0,40.08,66.5,44.0,76.0,79.3,59.85,68.8
4,20,15,75.0,26.26,72.75,57.0,82.6,78.8,81.3,73.8
4,20,14,70.0,28.29,68.25,68.0,66.6,58.3,85.7,70.2
4,20,16,80.0,33.77,80.5,72.0,87.4,86.8,77.75,82.4
4,20,16,80.0,22.21,81.75,83.0,89.2,91.3,86.2,83.4
4,20,13,65.0,29.86,64.75,68.0,67.4,67.1,73.5,67.4
4,20,11,55.0,41.46,56.75,71.0,55.0,50.6,64.6,58.4
4,20,17,85.0,27.85,87.0,85.0,88.4,90.8,88.45,87.6
4,20,14,70.0,27.5,70.0,83.0,47.0,58.7,82.05,71.6
4,20,18,90.0,26.73,89.5,99.0,85.2,86.9,94.0,89.6
4,20,12,60.0,41.88,62.5,40.0,63.8,68.7,58.8,65.6
4,20,11,55.0,42.14,55.25,46.0,51.2,60.0,54.7,57.2
4,20,11,55.0,42.25,55.0,62.0,50.8,56.9,56.05,57.0
4,20,14,70.0,38.5,70.0,81.0,56.0,73.8,62.65,71.6
4,20,13,65.0,36.74,67.25,36.0,67.2,79.0,63.1,69.4
4,20,14,70.0,34.94,71.25,29.0,79.6,76.6,74.95,72.6
4,20,12,60.0,41.12,57.5,45.0,66.2,66.2,57.5,59.0
4,20,14,70.0,29.94,71.25,56.0,69.2,66.1,81.35,72.6
4,20,14,70.0,27.72,69.5,71.0,60.4,61.0,83.65,71.2
4,20,14,70.0,39.17,68.5,60.0,72.4,77.9,62.45,70.4
4,20,12,60.0,38.99,62.25,76.0,56.6,56.2,68.95,62.8
4,20,13,65.0,37.97,64.5,68.0,70.4,73.9,62.55,67.2
4,20,14,70.0,35.61,69.75,42.0,83.0,87.9,64.1,71.4
4,20,11,55.0,45.36,54.75,63.0,56.0,47.3,60.7,56.8
4,20,15,75.0,27.46,76.75,84.0,74.4,74.0,84.0,77.0
4,20,15,75.0,25.7,74.0,59.0,75.2,87.8,73.95,74.8
4,20,13,65.0,30.76,62.75,64.0,68.4,74.5,64.95,65.8
4,20,15,75.0,36.92,73.5,60.0,81.0,76.6,73.65,74.4
4,20,14,70.0,31.29,68.25,34.0,78.6,85.0,65.15,70.2
4,20,14,70.0,35.05,71.0,74.0,60.2,52.7,86.4,72.4
4,20,12,60.0,38.88,62.5,69.0,62.2,49.3,76.65,65.6
4,20,16,80.0,24.01,77.75,48.0,89.2,90.2,82.2,77.8
4,20,14,70.0,26.6,72.0,73.0,88.8,82.9,78.0,73.2
4,20,16,80.0,30.44,81.25,90.0,85.6,89.6,79.5,83.0
4,20,14,70.0,38.84,69.25,77.0,50.6,67.1,65.45,71.0
4,20,16,80.0,23.0,80.0,72.0,84.8,95.8,79.1,82.0
4,20,14,70.0,38.72,69.5,34.0,80.0,79.5,65.85,71.2
4,20,12,60.0,31.21,61.75,71.0,47.8,55.2,72.7,62.4
4,20,15,75.0,24.8,76.0,80.0,71.4,62.1,95.6,76.4
4,20,13,65.0,28.74,67.25,56.0,72.4,67.4,79.0,69.4
4,20,15,75.0,37.04,73.25,65.0,80.2,70.3,77.85,74.2
4,20,15,75.0,32.46,76.75,64.0,92.8,88.3,76.55,77.0
4,20,15,75.0,25.14,75.25,67.0,78.2,87.2,76.9,75.8
4,20,14,70.0,35.05,71.0,92.0,72.0,73.3,72.65,72.4
4,20,13,65.0,40.75,65.0,63.0,60.6,68.9,60.75,67.6
4,20,15,75.0,35.35,77.0,61.0,86.6,93.3,67.35,77.2
4,20,12,60.0,44.12,57.5,71.0,37.4,40.9,64.55,59.0
4,20,13,65.0,38.54,63.25,79.0,55.2,61.8,65.55,66.2
4,20,15,75.0,25.02,75.5,27.0,93.6,95.6,76.45,76.0
4,20,12,60.0,38.88,62.5,64.0,59.6,57.0,70.0,65.6
4,20,16,80.0,30.55,81.0,58.0,84.8,92.7,77.65,82.8
4,20,16,80.0,34.56,78.75,63.0,91.6,88.5,75.2,78.6
4,20,14,70.0,39.62,67.5,58.0,63.8,67.6,66.75,69.6
4,20,14,70.0,36.51,67.75,42.0,84.0,75.4,71.2,69.8
4,20,13,65.0,30.42,63.5,54.0,63.2,75.5,64.25,66.4
4,20,14,70.0,39.51,67.75,76.0,55.8,58.3,71.6,69.8
4,20,12,60.0,42.21,61.75,27.0,70.8,84.3,47.7,62.4
4,20,13,65.0,39.96,66.75,57.0,69.4,78.1,58.85,69.0
4,20,14,70.0,28.51,67.75,65.0,69.2,89.8,60.75,69.8
4,20,14,70.0,35.84,69.25,45.0,69.6,85.4,61.45,71.0
4,20,10,50.0,47.05,51.0,58.0,40.8,43.8,53.6,53.8
4,20,14,70.0,35.84,69.25,76.0,59.2,73.7,66.65,71.0
4,20,10,50.0,43.6,52.0,28.0,43.6,63.8,45.2,54.6
4,20,14,70.0,27.84,69.25,86.0,73.4,57.5,89.1,71.0
4,20,14,70.0,38.39,70.25,49.0,74.4,81.8,63.05,71.8
4,20,15,75.0,37.04,73.25,90.0,60.6,58.8,80.55,74.2
4,20,14,70.0,31.29,68.25,27.0,69.4,66.8,77.3,70.2
4,20,15,75.0,32.8,76.0,99.0,63.6,69.9,80.5,76.4
4,20,16,80.0,32.01,77.75,79.0,70.2,82.4,75.9,77.8
4,20,12,60.0,39.44,61.25,63.0,58.2,54.3,69.85,62.0
4,20,12,60.0,38.99,62.25,48.0,67.2,71.1,61.15,62.8
4,20,12,60.0,44.01,57.75,50.0,50.0,64.4,50.6,59.2
4,20,13,65.0,30.76,62.75,54.0,52.8,72.2,62.8,65.8
4,20,12,60.0,41.01,57.75,68.0,51.6,54.4,62.3,59.2
4,20,15,75.0,25.7,74.0,69.0,64.8,79.0,77.65,74.8
4,20,14,70.0,34.94,71.25,87.0,49.6,49.4,85.95,72.6
4,20,16,80.0,33.32,81.5,76.0,76.0,86.0,76.6,83.2
4,20,16,80.0,30.66,80.75,80.0,92.4,88.6,81.8,82.6
4,20,14,70.0,36.17,68.5,86.0,67.6,75.4,66.1,70.4
4,20,11,55.0,37.47,54.5,51.0,41.6,49.5,61.0,56.6
4,20,14,70.0,29.6,72.0,68.0,81.4,77.2,76.65,73.2
4,20,14,70.0,35.95,69.0,43.0,73.2,83.0,64.05,70.8
4,20,12,60.0,31.21,61.75,42.0,51.6,63.6,68.2,62.4
4,20,14,70.0,35.84,69.25,64.0,54.6,57.8,78.45,71.0
4,20,12,60.0,33.12,57.5,53.0,65.2,65.4,63.55,59.0
4,20,15,75.0,32.35,77.0,73.0,74.4,74.2,82.65,77.2
4,20,13,65.0,37.64,65.25,83.0,64.4,61.2,71.55,67.8
4,20,16,80.0,34.45,79.0,94.0,67.2,63.8,87.2,78.8
4,20,15,75.0,32.69,76.25,63.0,80.2,83.0,76.5,76.6
4,20,10,50.0,46.83,51.5,34.0,44.0,44.1,55.95,54.2
4,20,14,70.0,35.61,69.75,57.0,71.6,69.0,75.35,71.4
4,20,14,70.0,34.6,72.0,51.0,77.4,70.0,79.9,73.2
4,20,14,70.0,27.27,70.5,79.0,69.6,85.2,68.25,72.0
4,20,13,65.0,37.86,64.75,47.0,61.4,60.9,71.55,67.4
4,20,13,65.0,29.41,65.75,49.0,80.6,79.4,69.7,68.2
4,20,13,65.0,37.97,64.5,57.0,74.0,64.3,71.6,67.2
4,20,14,70.0,39.17,68.5,68.0,59.4,65.7,68.2,70.4
4,20,16,80.0,34.79,78.25,65.0,91.4,79.8,81.2,78.2
4,20,14,70.0,35.16,70.75,56.0,79.6,71.3,77.35,72.2
4,20,14,70.0,26.82,71.5,58.0,86.2,82.8,77.15,72.8
4,20,12,60.0,33.12,57.5,30.0,65.2,58.7,69.75,59.0
4,20,13,65.0,30.76,62.75,54.0,70.8,57.0,79.9,65.8
4,20,15,75.0,32.69,76.25,85.0,65.6,69.5,82.3,76.6
4,20,16,80.0,30.77,80.5,70.0,84.6,79.3,87.0,82.4
4,20,12,60.0,42.89,60.25,65.0,50.6,56.5,60.35,61.2
4,20,10,50.0,47.27,50.5,37.0,45.0,54.0,46.7,53.4
4,20,17,85.0,31.86,84.75,82.0,85.0,83.9,85.6,85.8
4,20,15,75.0,33.81,73.75,51.0,84.2,85.7,72.05,74.6
4,20,14,70.0,27.72,69.5,76.0,68.6,62.7,84.4,71.2
4,20,9,45.0,38.52,45.5,54.0,52.2,47.7,55.3,46.4
4,20,15,75.0,25.92,73.5,60.0,72.0,62.1,92.65,74.4
4,20,16,80.0,21.88,82.5,74.0,79.6,90.2,85.9,84.0
4,20,16,80.0,31.34,79.25,61.0,83.4,95.0,72.6,79.0
4,20,15,75.0,33.59,74.25,56.0,84.4,77.0,79.6,75.0
4,20,11,55.0,45.81,53.75,29.0,46.6,40.4,63.3,56.0
4,20,11,55.0,34.02,55.5,53.0,45.6,43.7,72.2,57.4
4,20,14,70.0,35.27,70.5,79.0,66.6,67.9,75.15,72.0
4,20,13,65.0,38.42,63.5,41.0,73.2,85.5,53.6,66.4
4,20,13,65.0,28.96,66.75,67.0,74.2,83.4,65.6,69.0
4,20,14,70.0,38.95,69.0,60.0,69.2,75.8,64.0,70.8
4,20,12,60.0,40.0,60.0,28.0,70.4,72.0,58.6,61.0
4,20,11,55.0,37.81,53.75,39.0,64.4,67.4,52.45,56.0
4,20,14,70.0,26.38,72.5,87.0,52.0,67.8,79.95,73.6
4,20,14,70.0,34.82,71.5,47.0,69.4,71.5,75.85,72.8
4,20,12,60.0,40.34,59.25,53.0,69.0,63.8,62.6,60.4
4,20,13,65.0,29.19,66.25,94.0,43.2,51.2,80.7,68.6
4,20,16,80.0,33.66,80.75,81.0,73.0,64.6,91.4,82.6
4,20,16,80.0,34.67,78.5,47.0,89.0,89.0,74.3,78.4
4,20,15,75.0,33.02,75.5,87.0,81.8,78.8,78.2,76.0
4,20,15,75.0,36.81,73.75,90.0,54.0,63.5,75.75,74.6
4,20,9,45.0,48.96,46.75,58.0,43.0,44.7,46.9,47.4
4,20,13,65.0,40.52,65.5,71.0,76.8,72.8,62.65,68.0
4,20,11,55.0,46.26,52.75,40.0,58.0,67.3,43.15,55.2
4,20,12,60.0,35.22,59.5,59.0,66.4,58.3,68.4,60.6
4,20,15,75.0,24.91,75.75,87.0,60.2,78.3,78.95,76.2
4,20,13,65.0,37.19,66.25,92.0,55.4,58.8,72.15,68.6
4,20,15,75.0,28.02,75.5,100.0,61.4,69.8,81.15,76.0
4,20,14,70.0,35.61,69.75,79.0,53.0,70.4,68.2,71.4
